ID,Page_Number,Make,Model,Mileage,VIN,Title Status,Location,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color,Price,Sold Type,Num Bids,Y_N_Reserve,Year,Date,URL
3063,60,Fiat,X1/9,121100,ZBBBS00A8G7158008,Clean,71580,I4,Rear-wheel drive,Manual,Coupe,None,None,9700,Sold For,28,No Reserve,1986,3-23-2023,https://carsandbids.com/auctions/3ybw67ld/1986-bertone-x1-9
3064,60,Toyota,Pickup,42700,JT4VN13D4P5125706,Clean,51257,V6,4WD/AWD,Manual,Truck,None,None,11300,Sold For,27,No Reserve,1993,3-23-2023,https://carsandbids.com/auctions/3gYpD18o/1993-toyota-pickup-deluxe-xtracab-4x4
3065,60,Jaguar,F-Pace,38100,SADCK2FN8JA287951,Clean,28795,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,25077,Sold For,27,Reserve,2018,3-24-2023,https://carsandbids.com/auctions/r4YXMajx/2018-jaguar-f-pace-20d
3066,60,Mazda,MX-5 Miata,31700,JM1NDAL78K0301840,Clean,3018,I4,Rear-wheel drive,Manual,Convertible,None,None,25000,Sold For,16,Reserve,2019,3-27-2023,https://carsandbids.com/auctions/3LD2vgxW/2019-mazda-mx-5-miata-rf-club
3067,60,BMW,M5,49300,WBSFV9C56ED593735,Clean,59373,V8,Rear-wheel drive,Automatic,Sedan,None,None,38000,Sold For,48,Reserve,2014,3-24-2023,https://carsandbids.com/auctions/98VWwqGw/2014-bmw-m5
3068,60,Honda,Prelude,99700,BB61001389,Clean,61001,I4,Front-wheel drive,Manual,Coupe,None,None,14300,Sold For,56,No Reserve,1996,3-27-2023,https://carsandbids.com/auctions/rJZJDEQY/1996-honda-prelude-type-s
3069,60,BMW,M5,7100,WBSJF0C09LCD20351,Clean,20351,V8,4WD/AWD,Automatic,Sedan,None,None,90000,Sold For,40,Reserve,2020,3-23-2023,https://carsandbids.com/auctions/rJ5jAPbE/2020-bmw-m5
3070,60,Ford,Excursion,186800,1FMNU43S6YEB67875,Clean,67875,V10,4WD/AWD,Automatic,SUV/Crossover,None,None,6800,Sold For,37,No Reserve,2000,3-24-2023,https://carsandbids.com/auctions/rNJBWQyw/2000-ford-excursion-limited-4x4
3071,60,Lexus,IS 300,79700,JTHBD192320058502,Clean,19232,I6,Rear-wheel drive,Automatic,Sedan,None,None,13600,Sold For,64,No Reserve,2002,3-24-2023,https://carsandbids.com/auctions/35k62p2k/2002-lexus-is-300
3072,60,Subaru,WRX STI,49100,JF1GD70614L521352,Clean,70614,Flat-4,4WD/AWD,Manual,Sedan,None,None,25500,Sold For,16,Reserve,2004,3-27-2023,https://carsandbids.com/auctions/KmmkpRkN/2004-subaru-impreza-wrx-sti
3073,60,Toyota,Corolla,60,JTNABAAE3PA002646,Clean,264,I3,4WD/AWD,Manual,Hatchback,None,None,43000,Sold For,23,No Reserve,2023,3-24-2023,https://carsandbids.com/auctions/3oPMAvBm/2023-toyota-gr-corolla-core
3074,60,Tesla,Model S,19400,5YJSA1E2XLF363644,Clean,36364,Electric,4WD/AWD,Automatic,Sedan,None,None,58500,Sold For,6,Reserve,2020,3-24-2023,https://carsandbids.com/auctions/rE7a7xXP/2020-tesla-model-s-long-range-plus
3075,60,Pontiac,Bonneville,64700,1G2HZ5214S4230877,Clean,42308,V6,Front-wheel drive,Automatic,Sedan,None,None,6500,Sold For,23,No Reserve,1995,3-23-2023,https://carsandbids.com/auctions/30kX7bX1/1995-pontiac-bonneville-ssei
3076,60,Smart,Fortwo,17900,WMEFJ9BA4JK264587,Clean,26458,Electric,Rear-wheel drive,Automatic,Coupe,None,None,10111,Sold For,35,Reserve,2018,3-23-2023,https://carsandbids.com/auctions/3OQaPJY6/2018-smart-fortwo-electric-drive
3077,60,Volkswagen,Rabbit,160600,1V1KG0176BV176219,Other,17621,I4,Front-wheel drive,Manual,Truck,None,None,9000,Sold For,16,No Reserve,1981,3-27-2023,https://carsandbids.com/auctions/rNX6YX57/1981-volkswagen-rabbit-pickup-diesel
3078,60,Chevrolet,Silverado,7800,2GCEK19N331371988,Clean,33137,V8,4WD/AWD,Automatic,Truck,None,None,32323,Sold For,17,Reserve,2003,3-23-2023,https://carsandbids.com/auctions/rj7WoOLX/2003-chevrolet-silverado-ss
3079,60,Toyota,FJ Cruiser,87500,JTEBU4BF3BK102191,Clean,10219,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,18050,Bid To,17,Reserve,2011,3-23-2023,https://carsandbids.com/auctions/KdzApO4L/2011-toyota-fj-cruiser
3080,60,BMW,Z4,48100,4USBU33596LW59458,Clean,33596,I6,Rear-wheel drive,Manual,Convertible,None,None,17400,Sold For,24,Reserve,2006,3-23-2023,https://carsandbids.com/auctions/KPLPVlXQ/2006-bmw-z4-roadster-30i
3081,60,Mitsubishi,Lancer Evolution,53900,JA32W8FV4EU002230,Clean,223,I4,4WD/AWD,Manual,Sedan,None,None,34000,Sold For,8,Reserve,2014,3-27-2023,https://carsandbids.com/auctions/9XA8QGkx/2014-mitsubishi-lancer-evolution-x-gsr
3082,60,BMW,635CSi,164300,WBAEC7401F0606655,Clean,6066,I6,Rear-wheel drive,Manual,Coupe,None,None,13100,Sold For,13,No Reserve,1985,3-23-2023,https://carsandbids.com/auctions/KV7AQLZP/1985-bmw-635csi
3083,60,Ford,Mustang,1600,1FA6P8R08N5552482,Clean,55524,V8,Rear-wheel drive,Manual,Coupe,None,None,49250,Bid To,23,Reserve,2022,3-24-2023,https://carsandbids.com/auctions/rwnPDpx5/2022-ford-mustang-mach-1
3084,60,Jaguar,F-Type,23100,SAJWA6DA9FMK14954,Clean,14954,V8,Rear-wheel drive,Automatic,Coupe,None,None,44500,Sold For,37,Reserve,2015,3-23-2023,https://carsandbids.com/auctions/3qX6pWpn/2015-jaguar-f-type-r-coupe
3085,60,Suzuki,Carry Truck,60900, DD51T369287,Clean,36928,I3,4WD/AWD,Manual,Truck,None,None,8100,Sold For,22,No Reserve,1995,3-24-2023,https://carsandbids.com/auctions/K1y7YDk7/1995-suzuki-carry-truck
3086,60,Toyota,Supra,4000,WZ1DB0C07MW036585,Clean,3658,I6,Rear-wheel drive,Automatic,Coupe,None,None,50000,Sold For,36,Reserve,2021,3-24-2023,https://carsandbids.com/auctions/KD6gJ7Dy/2021-toyota-supra-a91-edition
3087,60,Mitsubishi,Pajero,58300,V554402793,Clean,55440,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,42250,Sold For,34,Reserve,1998,3-23-2023,https://carsandbids.com/auctions/3odzQBkV/1998-mitsubishi-pajero-evolution
3088,60,Audi,A6,30000,WAUGGAFC9DN152883,Clean,15288,V6,4WD/AWD,Automatic,Sedan,None,None,17750,Sold For,32,No Reserve,2013,3-24-2023,https://carsandbids.com/auctions/KmlgbgRY/2013-audi-a6-30t-quattro
3089,60,Mercedes-Benz,S580,900,W1K6G7GB1PA167273,Clean,16727,V8,4WD/AWD,Automatic,Sedan,None,None,32723,Sold For,15,Reserve,2023,3-27-2023,https://carsandbids.com/auctions/KPJ4yNEq/2023-mercedes-benz-s580-4matic
3090,60,Mercedes-Benz,G550,22700,W1NYC6BJ6LX358792,Clean,35879,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,134000,Bid To,31,Reserve,2020,3-23-2023,https://carsandbids.com/auctions/9l5zGGjg/2020-mercedes-benz-g550
3091,60,Volkswagen,Jetta,90800,3VWML7AJ5EM617940,Clean,61794,I4,Front-wheel drive,Manual,Wagon,None,None,11900,Sold For,45,No Reserve,2014,3-24-2023,https://carsandbids.com/auctions/rJ2JXEPp/2014-volkswagen-jetta-sportwagen-tdi
3092,60,Toyota,4Runner,68700,JT3VN39WXR8060435,Clean,80604,V6,4WD/AWD,Manual,SUV/Crossover,None,None,9000,Bid To,13,Reserve,1994,3-24-2023,https://carsandbids.com/auctions/36RDzWjB/1994-toyota-4runner-sr5-4x4
3093,60,Mercedes-Benz,Sprinter,29700,WDZPE7DD3GP233443,Clean,23344,I4,Rear-wheel drive,Automatic,Van/Minivan,None,None,35250,Sold For,39,Reserve,2016,3-23-2023,https://carsandbids.com/auctions/3Bl5p8dV/2016-mercedes-benz-sprinter-2500
3094,60,Rivian,R1T,650,7FCTGAAA9NN015199,Clean,1519,Electric,4WD/AWD,Automatic,Truck,None,None,76000,Sold For,25,Reserve,2022,3-24-2023,https://carsandbids.com/auctions/9WAWPNAM/2022-rivian-r1t-adventure-edition
3095,60,Nissan,350Z,24000,JN1AZ34E73T003839,Clean,383,V6,Rear-wheel drive,Automatic,Coupe,None,None,17500,Sold For,54,Reserve,2003,3-24-2023,https://carsandbids.com/auctions/KdVJJeqB/2003-nissan-350z-touring-coupe
3096,60,Tesla,Model 3,46900,5YJ3E1EB4JF116416,Clean,11641,Electric,4WD/AWD,Automatic,Sedan,None,None,29750,Sold For,16,Reserve,2018,3-24-2023,https://carsandbids.com/auctions/KmA2kYWe/2018-tesla-model-3-long-range-awd
3097,60,Ferrari,F430,45800,ZFFEW58A270154056,Clean,27015,V8,Rear-wheel drive,Automatic,Coupe,None,None,101555,Sold For,42,Reserve,2007,3-27-2023,https://carsandbids.com/auctions/9WlZ4VZQ/2007-ferrari-f430-berlinetta
3098,60,Tesla,Model X,12900,5YJXCBE49MF311558,Clean,31155,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,32323,Sold For,9,Reserve,2021,3-23-2023,https://carsandbids.com/auctions/rwXPwpyx/2021-tesla-model-x-performance
3099,60,Mitsubishi,RVR,25500,N23W0400379,Clean,4003,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,6500,Sold For,22,No Reserve,1996,3-24-2023,https://carsandbids.com/auctions/92y4bQbA/1996-mitsubishi-rvr-x2
3100,61,Puch,230GE,6100,VAG46121717909926,Clean,46121,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,21000,Bid To,26,Reserve,1993,3-23-2023,https://carsandbids.com/auctions/9adGl25Q/1993-puch-230ge-4x4
3101,61,Ford,Mustang,33600,1FALP42X9TF101328,Clean,10132,V8,Rear-wheel drive,Automatic,Coupe,None,None,8998,Sold For,33,No Reserve,1996,3-22-2023,https://carsandbids.com/auctions/KYgMJaZJ/1996-ford-mustang-gt-coupe
3102,61,Subaru,WRX STI,103200,GC8050046,Clean,80500,Flat-4,4WD/AWD,Manual,Sedan,None,None,13200,Sold For,25,Reserve,1996,3-22-2023,https://carsandbids.com/auctions/3ylB54ZL/1996-subaru-impreza-wrx-sti
3103,61,Subaru,BRZ,149600,JF1ZCAC16F9600430,Clean,96004,Flat-4,Rear-wheel drive,Manual,Coupe,None,None,12500,Sold For,25,No Reserve,2015,3-23-2023,https://carsandbids.com/auctions/9nzX4q6J/2015-subaru-brz-seriesblue
3104,61,Volvo,240,153500,YV1AW8803N1916897,Clean,19168,I4,Rear-wheel drive,Automatic,Wagon,None,None,6969,Sold For,20,No Reserve,1992,3-21-2023,https://carsandbids.com/auctions/3RYq2NmX/1992-volvo-240-dl-wagon
3105,61,Tesla,Model X,84800,5YJXCBE25JF103543,Clean,10354,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,44999,Sold For,20,Reserve,2018,3-22-2023,https://carsandbids.com/auctions/rN26dXW5/2018-tesla-model-x-100d
3106,61,BMW,330Ci,89400,WBABS534X1EV85864,Clean,85864,I6,Rear-wheel drive,Manual,Convertible,None,None,8700,Sold For,30,No Reserve,2001,3-22-2023,https://carsandbids.com/auctions/3gow7ow8/2001-bmw-330ci-convertible
3107,61,Ford,Mustang,15400,1FA6P8JZ9J5501027,Clean,55010,V8,Rear-wheel drive,Manual,Coupe,None,None,45000,Sold For,18,Reserve,2018,3-23-2023,https://carsandbids.com/auctions/rG4AWd4j/2018-ford-mustang-shelby-gt350
3108,61,Land Rover,Range Rover Sport,94000,SALWR2FV5HA686808,Clean,68680,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,31750,Sold For,50,Reserve,2017,3-22-2023,https://carsandbids.com/auctions/3RnqDNj1/2017-range-rover-sport-hse
3109,61,BMW,335i,80000,WBAKG7C55CE263268,Clean,26326,I6,Rear-wheel drive,Manual,Coupe,None,None,16750,Sold For,56,No Reserve,2012,3-21-2023,https://carsandbids.com/auctions/KdxJmaEQ/2012-bmw-335i-coupe
3110,61,BMW,i8,27800,WBY2Z2C57GV675485,Clean,67548,I3,4WD/AWD,Automatic,Coupe,None,None,55000,Sold For,37,Reserve,2016,3-22-2023,https://carsandbids.com/auctions/36LP247z/2016-bmw-i8-coupe
3111,61,Toyota,Chaser,105400,LX805050267,Clean,80505,I4,Rear-wheel drive,Manual,Sedan,None,None,7900,Bid To,21,Reserve,1991,3-22-2023,https://carsandbids.com/auctions/3pO1VxgZ/1991-toyota-chaser-raffine-turbo-d
3112,61,BMW,M6,55000,WBSLZ9C56CC985480,Clean,98548,V8,Rear-wheel drive,Automatic,Convertible,None,None,27750,Bid To,45,Reserve,2012,3-22-2023,https://carsandbids.com/auctions/30B2L7VR/2012-bmw-m6-convertible
3113,61,Ford,Bronco,237000,1FMEU15H1RLB21190,Clean,21190,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,12900,Sold For,39,No Reserve,1994,3-22-2023,https://carsandbids.com/auctions/rw0anmRM/1994-ford-bronco-xlt-4x4
3114,61,Chevrolet,C/K Series,54600,1GCGC24N6SE241929,Clean,24192,V8,Rear-wheel drive,Automatic,Truck,None,None,12169,Sold For,42,No Reserve,1995,3-22-2023,https://carsandbids.com/auctions/30aX6zLK/1995-chevrolet-c2500-silverado
3115,61,Tesla,Model X,78700,5YJXCAE23GF002956,Clean,295,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,39250,Sold For,37,Reserve,2016,3-21-2023,https://carsandbids.com/auctions/3Le2WzQX/2016-tesla-model-x-90d
3116,61,BMW,X3,38300,5UXTS3C51KLR72738,Clean,72738,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,32750,Sold For,13,No Reserve,2019,3-22-2023,https://carsandbids.com/auctions/3vVL1kOj/2019-bmw-x3-m40i
3117,61,Lexus,LX 570,47800,JTJHY7AX3D4111718,Clean,41117,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,32223,Sold For,20,Reserve,2013,3-22-2023,https://carsandbids.com/auctions/3oQW1pag/2013-lexus-lx-570
3118,61,Mitsubishi,Delica,44600,P35W-0402672,Clean,4026,I4,4WD/AWD,Automatic,Van/Minivan,None,None,19000,Sold For,40,No Reserve,1993,3-21-2023,https://carsandbids.com/auctions/KPb4DNpZ/1993-mitsubishi-delica-star-wagon-4wd
3119,61,Mercedes-Benz,E63 AMG,84300,WDDHH7GB1FB119478,Clean,11947,V8,4WD/AWD,Automatic,Wagon,None,None,46001,Sold For,18,Reserve,2015,3-22-2023,https://carsandbids.com/auctions/3vVPRQod/2015-mercedes-benz-e63-s-amg-wagon
3120,61,Jeep,Wrangler,88200,1J4FA44S65P359131,Clean,35913,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,16500,Sold For,50,No Reserve,2005,3-21-2023,https://carsandbids.com/auctions/KVQjAjPz/2005-jeep-wrangler-unlimited-4x4
3121,61,Land Rover,Defender,42900,SALEP7EU6L2015853,Clean,20158,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,59500,Sold For,28,Reserve,2020,3-23-2023,https://carsandbids.com/auctions/rbqmXWGk/2020-land-rover-defender-110-se
3122,61,Toyota,Hilux,24900,KZN1850019585,Clean,18500,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,19750,Sold For,35,Reserve,1996,3-21-2023,https://carsandbids.com/auctions/KZNm2EZQ/1996-toyota-hilux-surf-ssr-g-30-wide-4x4
3123,61,Mercedes-Benz,E500,91800,WDBUF70J93A239027,Clean,23902,V8,Rear-wheel drive,Automatic,Sedan,None,None,6900,Sold For,39,No Reserve,2003,3-23-2023,https://carsandbids.com/auctions/9XjRxveg/2003-mercedes-benz-e500-sedan
3124,61,Toyota,Crown,66300, UZS1510010749,Clean,15100,V8,Rear-wheel drive,Automatic,Sedan,None,None,6042,Sold For,11,No Reserve,1995,3-22-2023,https://carsandbids.com/auctions/9ezMpoog/1995-toyota-crown-majesta
3125,61,Ford,F-150,34900,1FTFW1EF3EFD07601,Clean,7601,V8,4WD/AWD,Automatic,Truck,None,None,34000,Bid To,36,Reserve,2014,3-22-2023,https://carsandbids.com/auctions/9AqDnGYe/2014-ford-f-150-fx4-roush-rt570
3126,61,BMW,135i,107400,WBAUN7C59BVM23973,Clean,23973,I6,Rear-wheel drive,Manual,Convertible,None,None,12500,Sold For,29,No Reserve,2011,3-21-2023,https://carsandbids.com/auctions/KmqgwgLm/2011-bmw-135i-convertible
3127,61,BMW,650i Gran Coupe,16800,WBA6B4C56FD761360,Clean,76136,V8,4WD/AWD,Automatic,Sedan,None,None,38000,Sold For,29,Reserve,2015,3-22-2023,https://carsandbids.com/auctions/3vyLxEwk/2015-bmw-650i-xdrive-gran-coupe
3128,61,Honda,Accord,93500,1HGCT2A80EA005691,Clean,569,V6,Front-wheel drive,Manual,Coupe,None,None,14400,Sold For,45,Reserve,2014,3-23-2023,https://carsandbids.com/auctions/K1M0RPQG/2014-honda-accord-ex-l-v6-coupe
3129,61,MINI,Cooper,155000,WMWRE33415TD92307,Clean,33415,I4,Front-wheel drive,Manual,Hatchback,None,None,14500,Sold For,87,No Reserve,2005,3-22-2023,https://carsandbids.com/auctions/37lQXNwv/2005-mini-cooper-s
3130,61,Audi,S4,107800,WAUDGAFL1FA075469,Clean,7546,V6,4WD/AWD,Manual,Sedan,None,None,25500,Sold For,40,Reserve,2015,3-21-2023,https://carsandbids.com/auctions/rNM6A2kk/2015-audi-s4
3131,61,Rivian,R1T,5100,7FCTGAAA1NN007758,Clean,775,Electric,4WD/AWD,Automatic,Truck,None,None,81500,Sold For,20,Reserve,2022,3-21-2023,https://carsandbids.com/auctions/3B5yo4m6/2022-rivian-r1t-adventure-edition
3132,61,Porsche,Cayman,73500,WP0AB29877U780911,Clean,29877,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,21750,Sold For,7,Reserve,2007,3-22-2023,https://carsandbids.com/auctions/36yDXWJx/2007-porsche-cayman-s
3133,61,Chevrolet,Camaro,4400,1G1FK1R6XN0118607,Clean,1186,V8,Rear-wheel drive,Automatic,Coupe,None,None,64150,Sold For,24,Reserve,2022,3-22-2023,https://carsandbids.com/auctions/9lZRzPNM/2022-chevrolet-camaro-zl1-coupe
3134,61,Ford,Ranger,64900,1FTYR14V42PB67671,Clean,67671,V6,Rear-wheel drive,Automatic,Truck,None,None,9400,Sold For,18,No Reserve,2002,3-21-2023,https://carsandbids.com/auctions/KmOkVRb6/2002-ford-ranger-xlt
3135,61,Mercedes-Benz,GLA 45 AMG,18100,W1N4N5DB1MJ229131,Clean,22913,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,42000,Sold For,17,Reserve,2021,3-21-2023,https://carsandbids.com/auctions/981l1dVe/2021-mercedes-amg-gla45
3136,61,Porsche,Boxster,38700,WP0CA29831U624139,Clean,29831,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,14000,Sold For,26,Reserve,2001,3-22-2023,https://carsandbids.com/auctions/rxVGAn5z/2001-porsche-boxster
3137,61,Tesla,Model 3,74300,5YJ3E1EA5KF324829,Clean,32482,Electric,Rear-wheel drive,Automatic,Sedan,None,None,25750,Sold For,33,Reserve,2019,3-22-2023,https://carsandbids.com/auctions/3qx6lWRN/2019-tesla-model-3-standard-range-plus
3138,61,Mercedes-Benz,SL500,127500,WDBFA68F21F196491,Clean,19649,V8,Rear-wheel drive,Automatic,Convertible,None,None,10570,Sold For,22,No Reserve,2001,3-21-2023,https://carsandbids.com/auctions/3OAovm7z/2001-mercedes-benz-sl500
3139,61,Audi,TT,97500,TRUWT28N111035113,Clean,11103,I4,4WD/AWD,Manual,Coupe,None,None,8711,Sold For,45,No Reserve,2001,3-22-2023,https://carsandbids.com/auctions/rkxM4QzO/2001-audi-tt-quattro-coupe
3140,61,Jeep,Wrangler,84100,1C4BJWEG7DL583959,Clean,58395,V6,4WD/AWD,Manual,SUV/Crossover,None,None,18258,Sold For,56,Reserve,2013,3-22-2023,https://carsandbids.com/auctions/3p6Gmnq6/2013-jeep-wrangler-unlimited-sahara-4x4
3141,61,Tesla,Model 3,53000,5YJ3E1EB0JF112413,Clean,11241,Electric,4WD/AWD,Automatic,Sedan,None,None,31750,Sold For,33,Reserve,2018,3-21-2023,https://carsandbids.com/auctions/rJaJk7yz/2018-tesla-model-3-performance
3142,61,Chevrolet,Corvette,19600,1G1YY32G5X5100611,Clean,51006,V8,Rear-wheel drive,Manual,Convertible,None,None,21500,Sold For,32,Reserve,1999,3-22-2023,https://carsandbids.com/auctions/rjjRAe4p/1999-chevrolet-corvette-convertible
3143,61,Jeep,Wrangler,52000,1C4HJWFG6HL533732,Clean,53373,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,23500,Bid To,21,Reserve,2017,3-23-2023,https://carsandbids.com/auctions/3LWOk7q0/2017-jeep-wrangler-unlimited-rubicon-4x4
3144,61,Rivian,R1T,300,7FCTGAAA5PN017325,Clean,1732,Electric,4WD/AWD,Automatic,Truck,None,None,81000,Sold For,12,No Reserve,2023,3-23-2023,https://carsandbids.com/auctions/9QqBQjx7/2023-rivian-r1t-adventure-edition
3145,61,Volkswagen,GTI,2800,WVWHA7CD8PW124130,Clean,12413,I4,Front-wheel drive,Manual,Hatchback,None,None,28500,Sold For,14,Reserve,2023,3-23-2023,https://carsandbids.com/auctions/9Qq7MY0l/2023-volkswagen-gti-s
3146,61,Chevrolet,Corvette,8500,1G1Y82D46L5112306,Clean,51123,V8,Rear-wheel drive,Automatic,Coupe,None,None,78000,Sold For,32,Reserve,2020,3-22-2023,https://carsandbids.com/auctions/rEJ6wEkk/2020-chevrolet-corvette-stingray-coupe
3147,61,Lexus,LX 470,138200,JTJHT00W964016291,Clean,96401,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,22250,Sold For,25,Reserve,2006,3-22-2023,https://carsandbids.com/auctions/92pwBOvW/2006-lexus-lx-470
3148,61,Rivian,R1S,170,7PDSGABL1NN003140,Clean,314,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,94000,Sold For,16,Reserve,2022,3-21-2023,https://carsandbids.com/auctions/KYy6eZvv/2022-rivian-r1s-launch-edition
3149,61,Subaru,WRX STI,13100,JF1VA2S61L9817824,Clean,98178,Flat-4,4WD/AWD,Manual,Sedan,None,None,36000,Sold For,26,Reserve,2020,3-21-2023,https://carsandbids.com/auctions/3566eybj/2020-subaru-wrx-sti
3150,62,BMW,650i,74000,WBAEK13426CN77119,Clean,13426,V8,Rear-wheel drive,Automatic,Convertible,None,None,31723,Sold For,17,Reserve,2006,3-17-2023,https://carsandbids.com/auctions/30MXwbqg/2006-bmw-650i-convertible
3151,62,Mercedes-Benz,CL600,76300,WDDEJ76X89A020137,Clean,2013,V12,Rear-wheel drive,Automatic,Coupe,None,None,None,None,None,Reserve,2009,3-20-2023,https://carsandbids.com/auctions/98OWAqX2/2009-mercedes-benz-cl600
3152,62,BMW,135i,50100,WBAUC9C51BVM11270,Clean,11270,I6,Rear-wheel drive,Automatic,Coupe,None,None,20750,Sold For,39,Reserve,2011,3-17-2023,https://carsandbids.com/auctions/rNGM0BxG/2011-bmw-135i-coupe
3153,62,Chevrolet,Corvette,62700,1G1YY26EX65100346,Clean,65100,V8,Rear-wheel drive,Manual,Coupe,None,None,35670,Sold For,19,Reserve,2006,3-21-2023,https://carsandbids.com/auctions/9ApnmZvJ/2006-chevrolet-corvette-z06
3154,62,Tesla,Model 3,26300,5YJ3E1EC2LF623987,Clean,62398,Electric,4WD/AWD,Automatic,Sedan,None,None,38500,Sold For,15,No Reserve,2020,3-17-2023,https://carsandbids.com/auctions/Kmq2L5Zp/2020-tesla-model-3-performance
3155,62,Rolls-Royce,Ghost,26000,SCATV0C08MU205534,Clean,20553,V12,4WD/AWD,Automatic,Sedan,None,None,None,None,None,Reserve,2021,3-20-2023,https://carsandbids.com/auctions/3zYRJJqz/2021-rolls-royce-ghost
3156,62,Toyota,Land Cruiser,80100,JTMCY7AJ6J4064611,Clean,40646,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,66000,Sold For,9,Reserve,2018,3-20-2023,https://carsandbids.com/auctions/KZjWgzjN/2018-toyota-land-cruiser
3157,62,Rivian,R1T,6600,7FCTGAALXNN011762,Clean,1176,Electric,4WD/AWD,Automatic,Truck,None,None,77000,Sold For,24,Reserve,2022,3-17-2023,https://carsandbids.com/auctions/9n1xNVR2/2022-rivian-r1t-launch-edition
3158,62,Porsche,Boxster,72300,WP0CA2981WU623014,Clean,62301,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,10900,Sold For,5,No Reserve,1998,3-20-2023,https://carsandbids.com/auctions/9nXxQVYv/1998-porsche-boxster
3159,62,Maserati,Biturbo,12500,ZAMFN1106KA331867,Clean,33186,V6,Rear-wheel drive,Manual,Convertible,None,None,13100,Bid To,46,Reserve,1989,3-17-2023,https://carsandbids.com/auctions/9aAG52J8/1989-maserati-biturbo-spyder
3160,62,Mercedes-Benz,C55 AMG,123900,WDBRF76JX5F636541,Clean,63654,V8,Rear-wheel drive,Automatic,Sedan,None,None,12700,Sold For,39,Reserve,2005,3-20-2023,https://carsandbids.com/auctions/KVqzBpoM/2005-mercedes-benz-c55-amg
3161,62,Mazda,MX-5 Miata,168000,JM1NA3514L0133225,Clean,1332,I4,Rear-wheel drive,Manual,Convertible,None,None,10300,Sold For,13,No Reserve,1990,3-20-2023,https://carsandbids.com/auctions/rG6oRJwK/1990-mazda-mx-5-miata
3162,62,Audi,S4,102500,WAURD68D61A002527,Clean,252,V6,4WD/AWD,Manual,Sedan,None,None,17269,Sold For,21,No Reserve,2001,3-17-2023,https://carsandbids.com/auctions/3LaOq7Wy/2001-audi-s4-sedan
3163,62,Chevrolet,C/K Series,164700,1GCEK14R0WZ230303,Clean,23030,V8,4WD/AWD,Manual,Truck,None,None,9500,Sold For,18,Reserve,1998,3-17-2023,https://carsandbids.com/auctions/rMWqOZDL/1998-chevrolet-k1500-silverado-sportside-4x4
3164,62,Audi,S8,31200,WUAJ5AFD7HN900949,Clean,90094,V8,4WD/AWD,Automatic,Sedan,None,None,50200,Bid To,45,Reserve,2017,3-17-2023,https://carsandbids.com/auctions/36eVRVaP/2017-audi-s8-plus
3165,62,Rivian,R1S,850,7PDSGABL4PN000218,Clean,21,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,96000,Sold For,6,Reserve,2023,3-17-2023,https://carsandbids.com/auctions/3OjaWJaa/2023-rivian-r1s-launch-edition
3166,62,Acura,NSX,61400,JH4NA1156MT003054,Clean,305,V6,Rear-wheel drive,Manual,Coupe,None,None,82000,Sold For,33,Reserve,1991,3-20-2023,https://carsandbids.com/auctions/KDggM7RM/1991-acura-nsx
3167,62,Porsche,Cayenne,110500,WP1AA29P29LA08978,Clean,8978,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,11069,Sold For,19,No Reserve,2009,3-20-2023,https://carsandbids.com/auctions/9QZ7qYpk/2009-porsche-cayenne
