,VIN,Num_Days,Market_Value_Mean,Market_Value_Std,Count,Count_Over_Days
1342,JF1GV8J68CL023889,500,23513.17,4049,180,0.36
1343,1G6DN56S150130937,727,18783.36,4131,56,0.07702888583218707
1344,WAUUL98E06A231929,696,12695.02,3476,4,0.005747126436781609
1345,WP0CB298X3U660538,90,19088.1,3877,77,0.8555555555555555
1346,WP0AB2A95KS114607,126,144990.46,15551,249,1.9761904761904763
1347,1G6EC12922B106197,90,9993.27,2555,15,0.16666666666666666
1348,1FMDE5BH9NLB04393,116,45221.94,7519,747,6.439655172413793
1349,SAJAY1343GC457767,369,10165.39,1756,3,0.008130081300813009
1350,YV1RH527X62549865,448,9566.57,2814,16,0.03571428571428571
1351,SALYM2RV8JA757217,321,61787.74,5181,366,1.1401869158878504
1352,1GNGK26N9PJ339083,90,6662.12,1633,6,0.06666666666666667
1353,SALMF1D46BA333389,118,17941.84,3622,395,3.347457627118644
1354,WDBNG76J43A349539,655,15175.69,2424,8,0.012213740458015267
1355,WDBEA52EXRC034899,370,9178.54,2782,13,0.03513513513513514
1356,1G1YZ23J4L5802883,215,32597.71,7981,35,0.16279069767441862
1357,JT3FJ80W5M0024377,469,16074.45,3441,18,0.03837953091684435
1358,JF1CX8654VH100031,747,8983.09,2580,4,0.00535475234270415
1359,TRUWD28N261006210,353,7515.73,1051,3,0.0084985835694051
1360,JHLRD1768XC011657,433,4030.78,1080,67,0.15473441108545036
1361,WP0AB2A97DS122100,322,86531.47,11303,265,0.8229813664596274
1362,WBSDE93482CF90659,454,47409.04,15318,27,0.05947136563876652
1363,WBSBR93492EX22096,129,20534.7,4952,115,0.8914728682170543
1364,YV1AH852881059268,90,10207.43,1449,6,0.06666666666666667
1365,WBSBG9335XEY83582,130,18065.14,4662,65,0.5
1366,SAJHX1246VC804735,461,7447.5,632,4,0.008676789587852495
1367,WBSBR934X2EX23225,311,20534.7,4952,115,0.36977491961414793
1368,WBAFR7C57DDU78685,355,17881.07,3099,799,2.250704225352113
1369,3C3CFFFH9ET288417,294,13232.22,2746,75,0.25510204081632654
1370,2G2FV22P5T2209274,740,14168.34,3758,31,0.041891891891891894
1371,1G1YY22G615130024,90,19669.65,3900,670,7.444444444444445
1372,WDDKK6FF1FF305987,684,34511.73,5287,119,0.1739766081871345
1373,1J4AA2D16BL500837,188,19149.12,3047,1699,9.037234042553191
1374,SCCGA36B6MHF37390,753,22422.76,7068,7,0.009296148738379814
1375,1G6AV5S83E0190926,90,27580.21,4338,112,1.2444444444444445
1376,WDDDJ76X86A037575,194,17423.25,3379,56,0.28865979381443296
1377,JH4DC53092C002525,206,8434.77,1935,16,0.07766990291262135
1378,JT2AW16J0K0148492,350,20700.0,11030,2,0.005714285714285714
1379,JTEHT05J332046423,145,16763.58,3842,61,0.4206896551724138
1380,WBSDE9342YBZ95606,563,29754.47,7638,28,0.0497335701598579
1381,WDDGF7HB1DA793584,357,37167.19,6227,76,0.21288515406162464
1382,1FAHP60A52Y106495,467,17741.94,4174,1005,2.15203426124197
1383,1G4GK4775GP452297,273,39034.21,7674,12,0.04395604395604396
1384,WP1AC29PX5LA90043,300,12664.17,2944,34,0.11333333333333333
1385,WDBBA45C7FA022417,229,15436.95,4219,50,0.2183406113537118
1386,JNKBF01AX2M001990,440,6488.05,1722,26,0.05909090909090909
1390,WBSHD9319MBK05559,388,23831.33,5611,10,0.02577319587628866
1391,WBAVS13548FV95129,315,11308.46,2839,15,0.047619047619047616
1392,WDC0J8KB6JF468334,348,69814.43,7904,96,0.27586206896551724
1393,2G2FV22P0R2225827,150,17457.19,4850,76,0.5066666666666667
1397,1FMEE5DP9MLA80717,206,69492.05,7768,2,0.009708737864077669
1398,WDBSK71F07F126122,381,21594.46,4817,370,0.9711286089238845
1399,WDBUF76J24A512964,291,18041.62,4134,19,0.06529209621993128
1400,SCFBB03B57GC04959,741,53193.78,10374,64,0.08636977058029689
1401,1FTSX21P37EA90804,90,17282.5,4028,669,7.433333333333334
1402,W1KZH8KB3LA802379,153,139286.71,13967,22,0.1437908496732026
1403,WAUPN94E79N005672,90,19417.13,3656,9,0.1
1407,JT8UZ30C3N0024575,348,11087.27,3242,29,0.08333333333333333
1408,JHMED8453KS023194,294,8949.62,4171,2,0.006802721088435374
1409,WBAHD1311NBF12220,691,10895.8,2609,5,0.00723589001447178
1410,3FADP4GX5GM166874,265,18168.49,2676,554,2.090566037735849
1411,WP0AA299XXS621629,476,27856.38,5827,108,0.226890756302521
1412,WAUPN94EX8N001517,460,18180.22,5446,15,0.03260869565217391
1413,WBAUT9C50AA191271,537,10816.49,1630,8,0.0148975791433892
1414,4USCH933XXLF82629,207,11031.68,2588,44,0.21256038647342995
1415,WBADT63412CH90114,405,6189.64,1840,42,0.1037037037037037
1416,WDBTK72F28T098930,671,13872.13,3675,34,0.05067064083457526
1417,5YJSA1E23FF115420,291,45262.46,6232,374,1.2852233676975946
1418,WA1YD64B85N016795,710,6337.41,1492,23,0.0323943661971831
1419,1FMEE5DP5MLA74526,329,69492.05,7768,2,0.0060790273556231
1420,1G1YS2D69H5606363,249,79996.44,8885,274,1.1004016064257027
1421,5TFDY5F10JX755178,341,41007.35,5232,6124,17.958944281524925
1422,JTEBU14R050071746,280,10197.28,2197,926,3.307142857142857
1423,5YMTS0C06M9G63149,90,80204.07,9632,235,2.611111111111111
1424,JTEBU5JR5H5479890,90,38049.67,4362,5765,64.05555555555556
1425,WDBGA43E7TA307172,136,6996.41,2345,4,0.029411764705882353
1426,WP0CA29987S765401,90,48707.3,7945,54,0.6
1430,JTEBU11F870040810,483,17256.33,3330,2460,5.093167701863354
1431,JHMAP11483T005875,439,27422.12,6289,112,0.255125284738041
1432,JM1NA3532R0514064,298,10551.83,2550,15,0.050335570469798654
1433,JHMEH6267VS004902,90,5796.38,1111,4,0.044444444444444446
1434,WBSDE9347YBZ96895,658,29754.47,7638,28,0.0425531914893617
1435,WBSCK9343YLC93828,706,24537.9,5410,89,0.12606232294617564
1436,WBA8K3C51HK679263,334,32375.64,3481,147,0.44011976047904194
1437,JT3VN39W0S0195671,109,7914.17,1967,41,0.3761467889908257
1438,1FTEX1RG8HFA86769,90,56794.12,6857,2146,23.844444444444445
1439,WBS6C9C55EDV73806,353,45981.85,6780,139,0.3937677053824363
1440,JM1NC2JF3D0228852,91,18564.87,3472,74,0.8131868131868132
1441,JT3FJ60G2F1127444,390,26912.72,6630,15,0.038461538461538464
1442,WUARL48HX6K900694,90,9858.96,2461,14,0.15555555555555556
1443,WBAGD4322RDE65862,601,2850.0,0,1,0.0016638935108153079
1444,WUAW2AFC2GN902497,333,54621.72,11577,362,1.087087087087087
1445,WBSBR93431EX20567,90,23895.88,6298,31,0.34444444444444444
1446,JF1ZCAC18K9600553,90,30483.26,2549,179,1.988888888888889
1447,ZFFPR41A3S0100746,761,167444.05,10685,2,0.002628120893561104
1448,ZARBAAB45FM170521,165,58793.33,4215,6,0.03636363636363636
1449,WBABB1311MEC04456,90,10086.16,3230,7,0.07777777777777778
1450,1G1YY25U765113046,579,27376.21,4367,1162,2.006908462867012
1451,WBSFV9C58ED593817,544,42563.14,6170,224,0.4117647058823529
1452,JH4DC23141S000189,594,44898.33,6074,3,0.005050505050505051
1453,JT6HJ88J9T0143228,312,16301.39,4686,8,0.02564102564102564
1454,1C4HJWFG2GL115845,172,38633.91,4550,2607,15.156976744186046
1455,1G1YY36U775133741,238,29627.04,4988,518,2.176470588235294
1456,WBAAA1302H2323143,290,6500.49,1943,6,0.020689655172413793
1457,WBAUC9C59BVM09864,537,17429.24,3591,238,0.44320297951582865
1458,JM1NDAC79M0454164,300,33779.47,2750,160,0.5333333333333333
1459,WBSBL93484PN55514,90,21848.86,5900,112,1.2444444444444445
1460,WBS4Y9C54KAG67006,234,68716.29,6758,291,1.2435897435897436
1461,JT2AW16J2J0124273,266,8250.5,1767,2,0.007518796992481203
1465,WP0CB29858U731989,451,32874.24,6477,52,0.11529933481152993
1466,1G6DW51Y4KR703376,607,13066.73,3655,6,0.009884678747940691
1467,WDBDA24D8GF153917,634,5900.0,0,1,0.0015772870662460567
1468,WDBTK76G75T051469,598,17026.65,5322,18,0.030100334448160536
1469,WP1AF2A57FLB96730,90,44163.23,6356,335,3.7222222222222223
1470,1G1YR2D61G5610238,305,74596.88,6468,470,1.540983606557377
1471,1G1YY12GXX5127775,472,18022.31,3613,406,0.8601694915254238
1472,JTJBM7FX7D5051057,431,26930.72,3689,465,1.0788863109048723
1473,WBAEJ13452AH61417,290,221105.88,38259,21,0.07241379310344828
1474,JF4GG22625G051742,241,6903.05,1800,20,0.08298755186721991
1475,WP0AB29966S741858,726,55700.73,10640,161,0.22176308539944903
1476,2C3CDZFJ3LH195120,90,49394.0,4960,1798,19.977777777777778
1477,1GDCT14Z3M8801463,405,40257.5,12574,20,0.04938271604938271
1478,WBS53AZ06MCF85348,308,89016.17,8980,41,0.1331168831168831
1479,JN1CZ24HXPX535064,759,17967.21,5268,7,0.00922266139657444
1480,SAJWA6DA8FMK14699,90,53725.58,6932,165,1.8333333333333333
1481,1B7FL69X6KS178359,347,13056.15,4387,7,0.020172910662824207
1482,JTHFF2C27B2516122,272,20065.25,4119,158,0.5808823529411765
1483,JTEBU4BF0BK115531,409,27509.73,4948,491,1.2004889975550121
1484,6MPCT01Z6P8642566,369,4273.75,1108,3,0.008130081300813009
1485,7SAXCBE59NF336411,90,150998.75,2708,4,0.044444444444444446
1486,WBS3R9C58GK708180,573,50327.22,6168,808,1.4101221640488657
1487,5UMBT93556LY52116,532,28245.14,6417,76,0.14285714285714285
1488,WBAUT9C5XBA191893,466,12039.76,2010,21,0.045064377682403435
1489,4USCH9348YLF83434,559,10625.64,2580,176,0.3148479427549195
1490,JT2AW15CXF0030555,710,10250.06,1554,3,0.004225352112676056
1491,WBADT63462CH96863,202,6189.64,1840,42,0.2079207920792079
1492,1G1YY32G835127134,229,24108.01,4975,738,3.222707423580786
1493,JT3HN86R410345269,91,7475.5,1887,242,2.659340659340659
1494,WMWMH9C51DT377444,356,20844.62,4851,5,0.014044943820224719
1495,1GCES14P63B100514,224,25992.05,5136,136,0.6071428571428571
1496,2B3LJ74W69H537483,580,26120.82,5012,391,0.6741379310344827
1497,WP0AB29897U780747,298,32706.63,6081,149,0.5
1498,WBY2Z2C50GV674937,628,77364.24,7781,189,0.30095541401273884
1499,WBAEK13496CN75688,367,12852.02,2954,208,0.5667574931880109
1500,1C4HJWCG9EL118338,466,29343.94,3469,391,0.8390557939914163
1501,SCFBF03B77GC06278,152,53193.78,10374,64,0.42105263157894735
1502,TRUTC28N021029923,546,9693.05,2379,88,0.16117216117216118
1503,WMWSU9C53DT722296,179,22132.75,5005,136,0.7597765363128491
1504,WP1AG2A56MLB51398,90,94841.37,7146,98,1.0888888888888888
1505,JB3XE74C2NY032956,90,17157.48,4391,13,0.14444444444444443
1506,WP0AC2A74BL091133,90,42874.23,6583,84,0.9333333333333333
1507,1FA6P8CF3F5384054,207,31659.11,4257,4023,19.434782608695652
1508,SALDV3245VA105065,755,111409.47,24892,57,0.07549668874172186
1509,WDDNG7BB6AA344491,278,19470.79,3959,265,0.9532374100719424
1510,WP0AA2995XS626740,299,27856.38,5827,108,0.3612040133779264
1511,WA1VFCFLXFA068844,151,21103.21,3145,14,0.09271523178807947
1512,WDDHH7EB7CA610500,602,35655.83,4979,53,0.08803986710963455
1513,WDBEA30D7MB315345,732,5918.11,2593,5,0.006830601092896175
1514,WP0CA29993S652504,663,33403.5,5654,146,0.22021116138763197
1515,JHMAP1143YT003913,465,27604.34,6059,119,0.25591397849462366
1516,YV1SJ527952468618,476,10622.0,1597,4,0.008403361344537815
1517,ZFF65LJA7C0184069,90,122434.39,17080,90,1.0
1518,1G2MG35X37Y124316,189,14694.0,3706,187,0.9894179894179894
1519,WP0CB29876U731019,90,27146.38,5785,106,1.1777777777777778
1520,4S4BP67C656381506,301,6812.63,1628,90,0.29900332225913623
1521,WP1AF2A28FLA40721,94,39573.69,6762,109,1.1595744680851063
1522,SCBDU3ZA1BC068380,536,117634.82,17878,13,0.024253731343283583
1523,1ZVHT89SX85136676,732,39267.53,7407,291,0.3975409836065574
1524,JT6HT00W5W0015009,402,12232.38,3895,30,0.07462686567164178
1525,JTJHT00W123512444,90,13892.51,3454,71,0.7888888888888889
1526,WP1AB2A57FLB70298,144,36211.86,4989,1116,7.75
1527,WP0AB29936S743471,528,55700.73,10640,161,0.30492424242424243
1528,WBSEK93539CY80157,271,24130.47,3749,12,0.04428044280442804
1529,1FTNX20S33EC32212,90,12832.12,3263,779,8.655555555555555
1530,WBABW33466PX84009,251,8123.02,1918,135,0.5378486055776892
1531,JF4GG72606G050474,126,8245.51,353,2,0.015873015873015872
1532,JHMAP11452T009655,664,26654.54,5609,153,0.23042168674698796
1533,SAJDA15B5YMF17589,713,14650.37,1527,3,0.004207573632538569
1534,JN1BZ36A59M550318,395,16707.78,4204,27,0.06835443037974684
1535,JTEHT05J152069346,90,18962.93,4960,58,0.6444444444444445
1536,JA3XE74CXNY024200,164,17841.05,3782,7,0.042682926829268296
1537,1J4GW58N6YC244296,181,4790.34,1253,111,0.6132596685082873
1538,1J4FA69S16P784360,424,19504.17,4193,174,0.41037735849056606
1539,JHMAP214X7S002042,278,31531.61,6506,105,0.3776978417266187
1540,JT8UZ30C4N0015660,90,11087.27,3242,29,0.32222222222222224
1541,WBAUC9C55DVM13543,91,23504.57,4348,214,2.3516483516483517
1542,SALWR2RV9JA810399,90,66100.13,5079,845,9.38888888888889
1543,1ZVHT82H985127210,109,16312.07,3844,947,8.688073394495413
1544,JM1NA3537V0721057,563,9329.84,2283,30,0.05328596802841918
1548,WVGEK9BP3CD009444,413,19012.11,3158,112,0.2711864406779661
1549,WAUDN94F78N048449,581,14899.34,2942,33,0.05679862306368331
1550,1J4FF58S5YL168930,460,7578.25,2041,24,0.05217391304347826
1551,WP0CA2A8XFS121013,90,48423.08,5838,148,1.6444444444444444
1552,WP0CD2A97CS773440,577,115921.41,11843,42,0.07279029462738301
1553,3FADP4GX5JM136734,179,20555.58,2064,186,1.0391061452513966
1554,1C4BJWCG0DL568691,614,27589.35,3620,370,0.6026058631921825
1555,JT3FJ62G2K0098475,412,49997.0,0,1,0.0024271844660194173
1556,WDBUF76J03A376767,474,21131.93,4410,11,0.023206751054852322
1560,WP0CA299XXS653554,676,27773.89,5719,123,0.1819526627218935
1561,SCFEFBAKXBGC15030,90,60248.81,8862,12,0.13333333333333333
1562,WP1AA29P68LA11137,661,11489.51,2414,137,0.20726172465960666
1563,WBSAK0305J2196199,90,55939.32,9482,9,0.1
1564,WBSDE93401BZ99417,714,32576.16,6726,16,0.022408963585434174
1565,JN1FV7EL9JM631026,90,42933.0,3763,421,4.677777777777778
1566,3D7HA18H95G851237,251,30440.06,6819,175,0.6972111553784861
1567,WBAUC9C57BVM09510,222,17429.24,3591,238,1.072072072072072
1568,1G1YY12S335105924,417,29279.01,5643,244,0.5851318944844125
1569,JN1HS36P3LW119121,90,6599.39,2001,4,0.044444444444444446
1570,JHMED8362MS006495,455,4833.34,1159,3,0.006593406593406593
1571,1FMEE5DP4NLA72347,161,69555.0,0,1,0.006211180124223602
1572,WP1AB29PX6LA70024,424,10315.56,2305,128,0.3018867924528302
1573,ZFFYT53AX40134999,189,124581.64,29103,58,0.30687830687830686
1574,1G1YM2D75F5101596,405,54684.45,6253,622,1.5358024691358025
1575,1FMDE5CH8NLB10488,90,69555.0,0,1,0.011111111111111112
1576,JACCN57X2Y7D00609,90,13353.13,3922,6,0.06666666666666667
1577,JM1FB3311D0745517,753,13525.01,2013,4,0.005312084993359893
1578,1G1YC3D40N5103866,179,91108.61,13414,1329,7.424581005586592
1579,7SAYGDEE2NF335752,129,79843.62,9604,12,0.09302325581395349
1580,WBANN73597CN04088,543,8735.35,2213,26,0.04788213627992634
1581,1FADP3L95JL209426,241,23905.82,2774,1033,4.286307053941909
1582,1JCNJ15U1HT051701,209,36697.06,9625,17,0.08133971291866028
1583,WDBGA32E6TA325738,683,5288.78,2347,3,0.004392386530014641
1584,JT3DJ81W4R0064639,340,15405.4,3632,26,0.07647058823529412
1585,WBSNB93547CX07812,90,20213.0,4377,27,0.3
1586,JM1NB3535X0115210,272,9294.29,2381,184,0.6764705882352942
1587,JH4DC530X6S010581,444,12474.33,2129,46,0.1036036036036036
1588,1C4BJWDG6HL587153,138,34275.74,3566,8840,64.05797101449275
1589,JTEBU11F670037212,90,17256.33,3330,2460,27.333333333333332
1590,JN1FV7AP2GM420669,545,29890.05,3475,294,0.5394495412844037
1591,5N1AN0NW3FN663461,398,24360.71,5075,569,1.42964824120603
1592,WDBNG70J41A216110,90,6844.29,1585,37,0.4111111111111111
1593,5B4MP67G453400786,669,42944.69,10321,8,0.01195814648729447
1594,57XAAPFA2F5105250,763,20458.62,2904,20,0.02621231979030144
1595,1GKEK13R5TJ749492,95,5955.08,1791,12,0.12631578947368421
1596,WP0AB2A83FK181879,454,67529.89,10752,162,0.3568281938325991
1597,2C3CDZBT0KH618760,595,35322.58,3357,2135,3.588235294117647
1598,WP0CB29813U663117,90,19088.1,3877,77,0.8555555555555555
1599,1G1YY26W385115122,647,29585.26,4728,813,1.2565687789799074
1600,SCFBB03B46GC02019,90,50043.37,9184,24,0.26666666666666666
1601,WBSDE93402CF91711,684,47409.04,15318,27,0.039473684210526314
1602,JTEZU14R478087192,406,12269.12,2521,1069,2.6330049261083746
1603,ZAM56ZPT3N1383292,98,152959.87,12131,38,0.3877551020408163
1604,19UNC1B06HY000079,634,156150.48,15287,139,0.2192429022082019
1605,WP0AB2A70BL061727,710,32911.93,5485,187,0.2633802816901408
1606,1G6D65RPXN0460032,161,55463.46,4681,5,0.031055900621118012
1607,1G4GJ1176HP422107,293,43902.28,12195,89,0.3037542662116041
1608,WVWAH63D748007680,131,18494.34,4355,5,0.03816793893129771
1612,WAUF2AFC3HN117255,538,30437.13,3880,664,1.2342007434944238
1613,WBSCM9337XLC60296,404,43696.55,8025,15,0.03712871287128713
1614,JHMAP1144YT007808,90,27604.34,6059,119,1.3222222222222222
1615,1G1YY26W685131914,530,29585.26,4728,813,1.5339622641509434
1616,WP0CB29831U661124,595,17852.07,3652,114,0.1915966386554622
1617,WAUGFAFC2DN091685,230,16581.93,3055,702,3.0521739130434784
1618,JHMAP114XYT001124,140,27604.34,6059,119,0.85
1619,WBY2Z2C57FV392342,90,75835.48,6623,313,3.477777777777778
1620,4E3CT64U3LE138460,90,9497.5,2117,2,0.022222222222222223
1621,WBAHK2316RGF80288,402,14000.0,0,1,0.0024875621890547263
1622,WP0AA29903S622783,367,38607.3,7941,121,0.329700272479564
1623,WDBBA48D2JA089326,481,26608.47,7563,100,0.2079002079002079
1624,JTEHT05J022018349,216,14276.25,2775,62,0.28703703703703703
1625,WDBFA68F72F204344,319,20059.65,4687,36,0.11285266457680251
1626,JTHBN36F240167679,245,10391.48,2419,310,1.2653061224489797
1627,WBAGH8349YDP16644,342,6838.0,1668,12,0.03508771929824561
1628,WBA3A9G57ENS65070,424,22623.14,3460,331,0.7806603773584906
1629,1FDJF3712HKA17428,578,8226.67,499,3,0.005190311418685121
1630,1FTNE14W28DA51709,223,12327.46,3191,160,0.7174887892376681
1631,WDBSK74F64F074454,759,24819.14,5315,56,0.07378129117259552
1632,WDDWJ8EB8KF836872,453,46658.26,7562,765,1.6887417218543046
1633,WBS2U7C04M7H78263,140,72878.2,7535,141,1.0071428571428571
1634,WDBKK49F84F310397,90,9553.36,2835,36,0.4
1635,JT4VN01D9K2000353,159,12068.97,2970,23,0.14465408805031446
1636,JM1NA3513M0201872,326,9707.44,2687,60,0.18404907975460122
1637,1G1YY22G6X5100983,577,18022.31,3613,406,0.7036395147313691
1638,SADCZ2EE3KA608583,90,77725.37,5061,38,0.4222222222222222
1639,WBAAF9317MEE74290,122,18220.21,2412,4,0.03278688524590164
1640,WBSKG9C52CE798811,269,36309.13,7372,150,0.5576208178438662
1641,JA32W5FV4CU032002,476,25182.64,4022,31,0.06512605042016807
1642,WBA8J1C51GK458414,144,25771.74,4042,77,0.5347222222222222
1643,WDBRF76J16F784904,154,17530.57,6185,9,0.05844155844155844
1644,SCFAD02A66GB04088,656,50923.48,8712,43,0.06554878048780488
1645,JT3HN87R3X0244005,356,7405.19,1889,129,0.36235955056179775
1646,1G6KY54983U262484,90,4801.15,1083,20,0.2222222222222222
1647,2G1FP22GX12139881,90,15176.65,3464,68,0.7555555555555555
1648,JTDFR320430057918,746,13952.48,3092,115,0.15415549597855227
1649,1B7HC16X81S116878,444,4776.48,1309,40,0.09009009009009009
1650,WDBGA43E8TA313739,90,6996.41,2345,4,0.044444444444444446
1654,WBSBL93484PN58588,90,21848.86,5900,112,1.2444444444444445
1655,SALLDVAF8HA479826,90,25084.92,7057,18,0.2
1656,JTMCY7AJ4M4102728,90,109323.2,9749,169,1.8777777777777778
1657,WDDGF7HB3DA859780,152,37167.19,6227,76,0.5
1658,WBA3K5C59EK300253,168,21483.95,4069,102,0.6071428571428571
1659,6G3F25RW8FL107381,335,42372.14,5731,254,0.7582089552238805
1660,JTHBL46F375051006,222,12741.18,2690,698,3.144144144144144
1661,JH4DC4369XS001404,280,7945.36,4177,2,0.007142857142857143
1662,JH4DC4368YS013710,474,5769.61,1279,6,0.012658227848101266
1663,9BWDE61J724013861,445,5913.65,1436,15,0.033707865168539325
1664,5YJ3E1EB0LF639581,287,50644.83,6110,2037,7.097560975609756
1665,JM1NC2EF8A0207887,396,16441.19,3482,157,0.39646464646464646
1666,WBSBL93412JR12693,719,20534.7,4952,115,0.1599443671766342
1667,1FA6P8TH1G5283551,453,23051.25,2758,2583,5.701986754966887
1668,SAJWA6ET5G8K24438,560,44359.2,4991,179,0.3196428571428571
1669,WP0AA2997XS620227,504,27856.38,5827,108,0.21428571428571427
1670,1B3JZ69Z28V201025,90,83946.53,15504,52,0.5777777777777777
1671,3C3CFFJH9DT693540,670,13202.71,2842,665,0.9925373134328358
1672,2C3CDZFJ1JH138010,752,42345.36,4078,1497,1.990691489361702
1673,JTHBP5C24C5010454,333,43112.54,6128,38,0.11411411411411411
1674,1ZVHT82H175357676,773,15750.33,3838,1188,1.536869340232859
1675,3FADP4GX7JM100561,320,20555.58,2064,186,0.58125
1676,JM1NB353120230265,145,10231.26,2780,144,0.993103448275862
1677,1FMEU15N3TLB08759,90,21112.63,5811,83,0.9222222222222223
1678,WUARL48H44K900669,266,9029.17,1690,12,0.045112781954887216
1679,3VWY47AUXFM087684,383,18984.02,3010,447,1.1671018276762402
1680,1GNGV26K0KF187459,579,15896.0,3994,3,0.0051813471502590676
1681,2C3CDZC91FH714180,531,55242.59,6107,536,1.009416195856874
1682,JT3HN87R619052323,354,8001.97,1894,66,0.1864406779661017
1683,WBXPC93437WE78077,586,7197.26,1561,554,0.9453924914675768
1684,JN1CZ24H0MX501128,530,19808.84,5255,13,0.024528301886792454
1685,1FADP3L90EL130350,293,16955.84,2893,1095,3.737201365187713
1686,WDDGJ7HB2CF849807,90,34082.08,7727,73,0.8111111111111111
1687,ZHWGU22T77LA04796,248,123629.19,17614,53,0.21370967741935484
1688,WBXPC93478WE78990,521,7943.19,1620,560,1.0748560460652592
1689,6G3F25RW8HL300262,675,50750.67,5023,315,0.4666666666666667
1690,WDBKK65F81F209129,523,8799.31,2390,96,0.1835564053537285
1691,WDDHF9HB0FB117155,599,25938.09,4504,36,0.06010016694490818
1692,WDBSK79F76F109286,314,49571.11,7853,9,0.028662420382165606
1693,WBA8E1C50GK479730,118,25312.87,3866,21,0.17796610169491525
1694,WBSEH9C58ACY25335,150,27429.47,4352,12,0.08
1698,1G1YY0780G5122452,228,12199.12,3065,90,0.39473684210526316
1699,YS3FA7CY6A1610006,90,8461.31,2243,61,0.6777777777777778
1700,JF1VA1B68G9828982,200,23376.09,2791,642,3.21
1701,WDBFA68FX2F201292,732,20059.65,4687,36,0.04918032786885246
1702,JTJBT20X830021527,160,10898.67,2587,176,1.1
1703,SALTL19494A846345,524,15705.44,4711,12,0.022900763358778626
1704,1G1YB2D40N5108708,167,91108.61,13414,1329,7.958083832335329
1705,JT5RN75U5G0002720,279,12095.0,0,1,0.0035842293906810036
1706,WAUBGAFL9CA058423,383,19068.2,3846,242,0.6318537859007833
1707,WAUKGAFLXBA017474,328,17823.97,3794,221,0.6737804878048781
